Price,year,company,name,kms_driven
23988,2019,chevrolet,impala,31700
24900,2019,chevrolet,impala,30045
15900,2019,chevrolet,impala,11410
19995,2019,chevrolet,impala,43222
22190,2019,chevrolet,impala,38327
22434,2019,chevrolet,impala,25053
22721,2019,chevrolet,impala,27802
21790,2019,chevrolet,impala,38402
28887,2019,chevrolet,impala,7131
18892,2019,chevrolet,impala,52276
20489,2019,chevrolet,impala,31511
19999,2019,chevrolet,impala,30255
16950,2019,chevrolet,impala,31366
18700,2019,chevrolet,impala,40333
21999,2019,chevrolet,impala,31620
21997,2019,chevrolet,impala,38875
20988,2019,chevrolet,impala,33639
20457,2019,chevrolet,impala,23969
16950,2019,chevrolet,impala,45000
21995,2019,chevrolet,impala,33139
18000,2019,chevrolet,impala,44328
18500,2019,chevrolet,impala,49939
18900,2019,chevrolet,impala,35062
18995,2019,chevrolet,impala,47916
20621,2019,chevrolet,impala,24813
19597,2019,chevrolet,impala,41440
19995,2019,chevrolet,impala,37976
19950,2019,chevrolet,impala,3100
24900,2019,chevrolet,impala,29763
21800,2019,chevrolet,impala,13000
17999,2019,chevrolet,impala,28108
20500,2019,chevrolet,impala,27156
19499,2020,chevrolet,impala,21129
23000,2020,chevrolet,impala,14955
9900,2015,chevrolet,imapla,173000
15000,2017,toyota,im,45000
22992,2019,acura,ilx w/premium,17035
20995,2017,acura,ilx w/acurawatch plus,23795
22990,2018,acura,ilx technology plus and,3517
17495,2016,acura,ilx tech/premium,57045
14995,2015,acura,ilx tech,57000
17998,2017,acura,ilx sedan w/acurawatch plus,47314
15990,2015,acura,ilx sedan 4d,52632
18990,2016,acura,ilx sedan 4d,28110
17990,2016,acura,ilx sedan 4d,15362
17990,2016,acura,ilx sedan 4d,29776
18990,2016,acura,ilx sedan 4d,15362
17990,2016,acura,ilx sedan 4d,28110
17990,2016,acura,ilx sedan 4d,32595
18990,2016,acura,ilx sedan 4d,24390
17990,2016,acura,ilx sedan 4d,40181
16990,2017,acura,ilx sedan 4d,25674
18590,2017,acura,ilx sedan 4d,20503
18990,2017,acura,ilx sedan 4d,23807
18590,2017,acura,ilx sedan 4d,25674
18590,2017,acura,ilx sedan 4d,23807
19590,2017,acura,ilx sedan 4d,20503
19990,2017,acura,ilx sedan 4d,8174
17990,2017,acura,ilx sedan 4d,21841
18990,2017,acura,ilx sedan 4d,23097
19990,2017,acura,ilx sedan 4d,23285
19990,2017,acura,ilx sedan 4d,8103
21595,2016,acura,ilx premium package,31518
18920,2017,acura,ilx premium package,48008
25995,2019,acura,ilx premium package,5283
9950,2013,acura,ilx premium fwd,102000
11995,2013,acura,ilx premium fwd,114846
8800,2013,acura,ilx premium fwd,119347
15988,2016,acura,ilx premium fwd,67506
26995,2018,acura,ilx premium and a-spec pa,23867
10950,2013,acura,ilx premium,100333
14995,2016,acura,ilx premium,52453
9500,2013,acura,ilx hybrid tech pkg,153000
9200,2013,acura,ilx hybrid,97294
8750,2013,acura,ilx hybrid,160000
25995,2019,acura,ilx base,10318
14999,2016,acura,ilx 8-spd at w/ premium and amp; a-spec packages,105319
15999,2016,acura,ilx 8-spd at w/ premium and amp; a-spec packages,105319
6800,2013,acura,ilx,168000
10995,2013,acura,ilx,131255
9995,2013,acura,ilx,76259
12398,2013,acura,ilx,58845
12387,2013,acura,ilx,80546
10773,2013,acura,ilx,104104
12999,2013,acura,ilx,64420
10500,2013,acura,ilx,84270
10500,2013,acura,ilx,91973
13999,2013,acura,ilx,80956
9000,2013,acura,ilx,105000
7500,2013,acura,ilx,88000
13249,2013,acura,ilx,64420
11998,2013,acura,ilx,106163
18000,2014,acura,ilx,61500
11499,2014,acura,ilx,83826
13500,2014,acura,ilx,66613
14695,2014,acura,ilx,63505
13999,2014,acura,ilx,64282
10499,2014,acura,ilx,71600
14995,2014,acura,ilx,57708
13950,2014,acura,ilx,87096
9900,2014,acura,ilx,72508
10311,2014,acura,ilx,113017
14900,2014,acura,ilx,52000
13990,2014,acura,ilx,98051
14448,2015,acura,ilx,92434
16576,2015,acura,ilx,85690
11000,2015,acura,ilx,31848
12432,2015,acura,ilx,74946
10500,2015,acura,ilx,105085
15995,2015,acura,ilx,62567
20995,2016,acura,ilx,31600
14988,2016,acura,ilx,76532
14398,2016,acura,ilx,82930
16500,2016,acura,ilx,47500
14446,2016,acura,ilx,50266
15777,2016,acura,ilx,90083
12999,2016,acura,ilx,63000
13500,2016,acura,ilx,65000
13846,2016,acura,ilx,82930
16599,2016,acura,ilx,47240
7950,2016,acura,ilx,23848
22225,2016,acura,ilx,50628
15650,2016,acura,ilx,42852
16888,2016,acura,ilx,38259
11900,2016,acura,ilx,43320
12996,2016,acura,ilx,34748
15800,2016,acura,ilx,60405
15000,2016,acura,ilx,80000
20990,2017,acura,ilx,26837
15988,2017,acura,ilx,54962
19952,2017,acura,ilx,9634
15802,2017,acura,ilx,11996
16995,2017,acura,ilx,54536
18995,2017,acura,ilx,26000
20990,2017,acura,ilx,20225
13000,2017,acura,ilx,91538
19395,2017,acura,ilx,39238
15495,2017,acura,ilx,42569
18992,2017,acura,ilx,51838
19495,2017,acura,ilx,16000
17988,2017,acura,ilx,32414
17598,2017,acura,ilx,50610
17981,2017,acura,ilx,16019
16598,2017,acura,ilx,39910
16495,2017,acura,ilx,26128
7950,2017,acura,ilx,29029
18975,2017,acura,ilx,25330
19995,2017,acura,ilx,15400
17975,2017,acura,ilx,65389
15983,2017,acura,ilx,66510
22662,2017,acura,ilx,28817
15950,2018,acura,ilx,21000
18499,2018,acura,ilx,31107
19488,2018,acura,ilx,26543
25465,2018,acura,ilx,15350
24600,2018,acura,ilx,28700
24600,2018,acura,ilx,27800
18500,2018,acura,ilx,31984
19891,2018,acura,ilx,9353
20302,2018,acura,ilx,25419
21999,2019,acura,ilx,27086
18999,2019,acura,ilx,7000
23500,2019,acura,ilx,15490
14000,2015,acura,ilk,73900
129750,2019,bmw,i8 roadster,9900
55600,2016,bmw,i8 giga,23293
72991,2014,bmw,i8,12944
64999,2015,bmw,i8,31690
60000,2015,bmw,i8,30000
69995,2016,bmw,i8,22500
69995,2016,bmw,i8,21500
104900,2019,bmw,i8,7476
2500,2019,bmw,i8,25000
129900,2019,bmw,i8,33435
13500,2014,bmw,i3 with range extender,40567
13750,2014,bmw,i3 with range extender,40567
20499,2017,bmw,i3 with range extender,33640
29700,2018,bmw,i3 with range extender,1558
12997,2014,bmw,i3 w/range extender,38475
12977,2014,bmw,i3 w/ range extender,44450
13495,2015,bmw,i3 tera world w/ range extender,61138
12300,2014,bmw,i3 tera world,44900
22888,2018,bmw,i3 tera world,26610
16500,2015,bmw,i3 tera with range extender,30331
26990,2018,bmw,i3 s w/range extender,17839
26990,2018,bmw,i3 s w/range extender,10340
25990,2018,bmw,i3 s w/range extender,20647
26990,2018,bmw,i3 s hatchback 4d,8436
22990,2018,bmw,i3 s hatchback 4d,18233
26988,2018,bmw,i3 s,20675
13999,2014,bmw,i3 rwd electric hatchback,64769
21750,2018,bmw,i3 rex giga,29433
19995,2017,bmw,i3 rex (94 amp-hour battery),24411
19995,2017,bmw,i3 rex (94 amp-hour battery,24411
13900,2015,bmw,i3 range hatchback,17989
17998,2017,bmw,i3 range extender mega,27000
14990,2014,bmw,i3 range extender hatchback,30491
14990,2014,bmw,i3 range extender hatchback,58190
14900,2014,bmw,i3 range extender hatchback,42336
14990,2014,bmw,i3 range extender hatchback,31149
13590,2014,bmw,i3 range extender hatchback,61028
13995,2014,bmw,i3 range extender hatchback,49945
14590,2014,bmw,i3 range extender hatchback,50326
13480,2014,bmw,i3 range extender hatchback,59458
13990,2014,bmw,i3 range extender hatchback,58589
14500,2014,bmw,i3 range extender hatchback,27677
13880,2014,bmw,i3 range extender hatchback,59458
14777,2014,bmw,i3 range extender hatchback,64717
13990,2014,bmw,i3 range extender hatchback,59458
11900,2014,bmw,i3 range extender hatchback,69500
14590,2014,bmw,i3 range extender hatchback,38984
13990,2014,bmw,i3 range extender hatchback,38984
12590,2015,bmw,i3 range extender hatchback,40593
14250,2015,bmw,i3 range extender hatchback,36000
18995,2015,bmw,i3 range extender hatchback,22791
12500,2015,bmw,i3 range extender hatchback,51000
15500,2015,bmw,i3 range extender hatchback,76283
16500,2016,bmw,i3 range extender hatchback,25525
14750,2016,bmw,i3 range extender hatchback,74800
20950,2017,bmw,i3 range extender hatchback,20416
17900,2017,bmw,i3 range extender hatchback,29100
21750,2017,bmw,i3 range extender hatchback,34530
21750,2018,bmw,i3 range extender hatchback,29787
10500,2014,bmw,i3 range extender,62500
15998,2017,bmw,i3 range extender,32000
18998,2017,bmw,i3 range extender,18000
17900,2017,bmw,i3 range extender,45000
4350,2019,bmw,i3 range extender,8834
10950,2014,bmw,i3 mega world,50893
12590,2014,bmw,i3 hatchback 4d,40910
10990,2014,bmw,i3 hatchback 4d,54107
13990,2014,bmw,i3 hatchback 4d,37553
12990,2014,bmw,i3 hatchback 4d,59599
13590,2014,bmw,i3 hatchback 4d,23875
12590,2014,bmw,i3 hatchback 4d,69105
12590,2014,bmw,i3 hatchback 4d,37553
12590,2014,bmw,i3 hatchback 4d,58598
12590,2014,bmw,i3 hatchback 4d,23875
13990,2014,bmw,i3 hatchback 4d,28446
13590,2015,bmw,i3 hatchback 4d,31512
12990,2015,bmw,i3 hatchback 4d,46824
15990,2015,bmw,i3 hatchback 4d,13238
14990,2015,bmw,i3 hatchback 4d,16347
13590,2015,bmw,i3 hatchback 4d,46824
16500,2015,bmw,i3 hatchback 4d,29500
16590,2015,bmw,i3 hatchback 4d,13238
16590,2015,bmw,i3 hatchback 4d,19306
14590,2015,bmw,i3 hatchback 4d,16347
14590,2015,bmw,i3 hatchback 4d,39927
14990,2015,bmw,i3 hatchback 4d,33724
14590,2016,bmw,i3 hatchback 4d,35546
14990,2016,bmw,i3 hatchback 4d,35546
14590,2016,bmw,i3 hatchback 4d,30785
14590,2016,bmw,i3 hatchback 4d,35533
15990,2016,bmw,i3 hatchback 4d,30785
17900,2017,bmw,i3 hatchback 4d,22850
17900,2017,bmw,i3 hatchback 4d,23750
13880,2014,bmw,i3 giga,58562
15995,2017,bmw,i3 deka world,45433
21590,2018,bmw,i3 base w/range extender,23927
21990,2018,bmw,i3 base w/range extender,18586
20990,2018,bmw,i3 base w/range extender,23927
23590,2018,bmw,i3 base w/range extender,3023
12950,2014,bmw,i3 base,36118
17988,2017,bmw,i3 94ah w/range extender,38589
22988,2018,bmw,i3 94ah w/range extender,19289
22995,2017,bmw,i3 94 ah,29106
15780,2014,bmw,i3,13107
11780,2014,bmw,i3,65830
14542,2014,bmw,i3,8165
15495,2014,bmw,i3,12120
14588,2014,bmw,i3,58964
13999,2014,bmw,i3,64769
13064,2014,bmw,i3,43867
10991,2014,bmw,i3,81204
11986,2014,bmw,i3,51264
10500,2014,bmw,i3,78000
15000,2014,bmw,i3,31825
13300,2015,bmw,i3,35639
14250,2015,bmw,i3,35324
13750,2015,bmw,i3,51000
13995,2015,bmw,i3,111645
12800,2015,bmw,i3,111645
12995,2015,bmw,i3,65342
12900,2015,bmw,i3,36000
16977,2015,bmw,i3,43031
19444,2016,bmw,i3,7214
14881,2016,bmw,i3,35272
15900,2016,bmw,i3,34827
15599,2016,bmw,i3,36082
17500,2016,bmw,i3,22890
20888,2016,bmw,i3,19668
22388,2016,bmw,i3,19668
20987,2017,bmw,i3,22604
19388,2017,bmw,i3,17965
16998,2017,bmw,i3,24803
18400,2017,bmw,i3,30623
17900,2017,bmw,i3,32617
21000,2017,bmw,i3,35830
21298,2017,bmw,i3,9659
20994,2017,bmw,i3,18587
20000,2017,bmw,i3,48385
16900,2017,bmw,i3,17290
17598,2017,bmw,i3,21617
20900,2017,bmw,i3,12110
20995,2017,bmw,i3,24427
17980,2017,bmw,i3,32502
18900,2017,bmw,i3,15879
16991,2017,bmw,i3,23094
18985,2017,bmw,i3,13499
18495,2017,bmw,i3,9855
20500,2017,bmw,i3,22809
20995,2017,bmw,i3,27651
18997,2018,bmw,i3,12192
20998,2018,bmw,i3,25164
27988,2018,bmw,i3,10340
27233,2018,bmw,i3,40000
18995,2018,bmw,i3,11442
18700,2018,bmw,i3,21058
19425,2018,bmw,i3,12859
59988,2020,jaguar,i-pace ev400 se,4510
3500,2014,mitsubishi,i-miev,69900
5981,2014,mitsubishi,i-miev,69477
9995,2014,mazda,i 6 touring,105000
53491,2016,rover,hse td6,42044
64995,2017,rover,hse td6,23104
62995,2017,rover,hse blac,41906
41990,2014,rover,hse,45000
31400,2014,rover,hse,82000
27900,2015,rover,hse,100000
35900,2015,rover,hse,53000
31988,2015,rover,hse,83932
57900,2016,rover,hse,19960
38999,2016,rover,hse,72523
59491,2017,rover,hse,37518
16977,2017,honda,hrv lx suv,7465
14995,2016,honda,hrv lx,33316
14500,2017,honda,hrv lx,47758
19998,2018,honda,hrv ex,17000
16995,2019,honda,hrv cvt low miles,12968
17577,2019,honda,hrv cvt low miles,12968
16500,2016,honda,hrv,69400
12000,2016,honda,hrv,82000
14499,2016,honda,hrv,35000
10500,2016,honda,hrv,54500
11900,2016,honda,hrv,66400
16000,2016,honda,hrv,55500
21000,2017,honda,hrv,29000
15995,2017,honda,hrv,36145
15995,2018,honda,hrv,28000
13000,2018,honda,hrv,15000
18968,2019,honda,hrv,15250
20800,2019,honda,hrv,4807
20990,2019,honda,hr-v sport suv 4d,17570
18990,2019,honda,hr-v sport suv 4d,9798
19990,2019,honda,hr-v sport suv 4d,2318
19990,2019,honda,hr-v sport suv 4d,1480
20590,2019,honda,hr-v sport suv 4d,19998
21590,2020,honda,hr-v sport suv 4d,5607
14998,2016,honda,hr-v lx awd,61702
20995,2017,honda,hr-v lx awd,12962
17595,2017,honda,hr-v lx,34400
17990,2018,honda,hr-v lx,26568
20000,2019,honda,hr-v lx,15073
24984,2019,honda,hr-v lx,14388
19444,2016,honda,hr-v ex/l,37200
21499,2018,honda,hr-v ex-l w/navi automatic,63050
19995,2017,honda,hr-v ex-l navi,43692
19900,2016,honda,hr-v ex-l nav awd,33000
16500,2016,honda,hr-v ex-l,42000
22000,2019,honda,hr-v ex-l,12000
13990,2016,honda,hr-v ex sport utility 4d,55782
18990,2017,honda,hr-v ex sport utility 4d,19580
16590,2018,honda,hr-v ex sport utility 4d,26891
12795,2016,honda,hr-v ex,59000
17495,2016,honda,hr-v ex,37417
16999,2016,honda,hr-v ex,15851
15000,2016,honda,hr-v ex,32000
17500,2016,honda,hr-v ex,27000
17995,2017,honda,hr-v ex,54026
21995,2017,honda,hr-v ex,33340
17995,2017,honda,hr-v ex,5300
18900,2017,honda,hr-v ex,14300
20567,2018,honda,hr-v ex,33702
17999,2019,honda,hr-v ex,11847
14900,2019,honda,hr-v ex,11500
16500,2019,honda,hr-v ex,7000
23150,2019,honda,hr-v awd,43113
16900,2016,honda,hr-v 2wd 4dr cvt ex-l w/navi,38665
13495,2016,honda,hr-v,116000
14891,2016,honda,hr-v,49795
18988,2016,honda,hr-v,55749
13989,2016,honda,hr-v,96286
16241,2016,honda,hr-v,26111
12395,2016,honda,hr-v,112045
15900,2016,honda,hr-v,42779
14995,2016,honda,hr-v,85574
17977,2016,honda,hr-v,37112
16900,2016,honda,hr-v,38682
17416,2016,honda,hr-v,27042
16995,2016,honda,hr-v,37592
13995,2016,honda,hr-v,49132
13418,2016,honda,hr-v,59108
15986,2016,honda,hr-v,28416
16625,2016,honda,hr-v,61382
13999,2016,honda,hr-v,112064
13999,2016,honda,hr-v,83683
11500,2016,honda,hr-v,47000
17991,2016,honda,hr-v,57810
15995,2016,honda,hr-v,37592
17999,2016,honda,hr-v,77420
12995,2016,honda,hr-v,135000
15579,2016,honda,hr-v,78391
16498,2016,honda,hr-v,94165
13295,2016,honda,hr-v,69050
16777,2017,honda,hr-v,43987
13900,2017,honda,hr-v,5460
17984,2017,honda,hr-v,53516
16800,2017,honda,hr-v,44520
15799,2017,honda,hr-v,38264
15500,2017,honda,hr-v,47261
17990,2017,honda,hr-v,14051
19777,2017,honda,hr-v,56166
17500,2017,honda,hr-v,44520
14999,2017,honda,hr-v,70000
14999,2017,honda,hr-v,86875
15998,2017,honda,hr-v,38264
15685,2017,honda,hr-v,61104
16995,2017,honda,hr-v,23446
19990,2017,honda,hr-v,18924
17498,2017,honda,hr-v,28761
19495,2017,honda,hr-v,24712
19491,2017,honda,hr-v,25249
14300,2017,honda,hr-v,50000
18430,2017,honda,hr-v,30949
19995,2017,honda,hr-v,4785
16000,2017,honda,hr-v,36910
17495,2017,honda,hr-v,26135
15790,2017,honda,hr-v,48911
18995,2017,honda,hr-v,36966
17990,2017,honda,hr-v,29285
19776,2017,honda,hr-v,38290
15995,2017,honda,hr-v,39736
22999,2017,honda,hr-v,33028
12995,2017,honda,hr-v,55614
15917,2017,honda,hr-v,43339
18977,2017,honda,hr-v,32771
18632,2017,honda,hr-v,25249
16891,2017,honda,hr-v,14302
15500,2017,honda,hr-v,58742
17301,2017,honda,hr-v,29415
14989,2018,honda,hr-v,83732
16500,2018,honda,hr-v,25033
20995,2018,honda,hr-v,22854
19495,2018,honda,hr-v,14286
19901,2018,honda,hr-v,16236
17995,2018,honda,hr-v,16207
19995,2018,honda,hr-v,45782
19995,2018,honda,hr-v,43198
16337,2018,honda,hr-v,84665
18500,2018,honda,hr-v,38228
17950,2018,honda,hr-v,21738
16990,2018,honda,hr-v,50894
20995,2018,honda,hr-v,34811
19929,2018,honda,hr-v,44518
21930,2018,honda,hr-v,15657
19089,2019,honda,hr-v,30320
20595,2019,honda,hr-v,9925
18975,2019,honda,hr-v,28973
19995,2019,honda,hr-v,8577
20900,2019,honda,hr-v,2901
21125,2019,honda,hr-v,24888
20683,2019,honda,hr-v,10189
18399,2019,honda,hr-v,20923
17988,2019,honda,hr-v,37849
16500,2019,honda,hr-v,15000
19995,2019,honda,hr-v,2406
19995,2019,honda,hr-v,3905
21278,2019,honda,hr-v,20142
18950,2020,honda,hr-v,23300
15207,2017,honda,hr v,63322
19000,2013,toyota,hoghlander,72107
29900,2017,toyota,highlander xle v6 fwd (natl),23770
32900,2018,toyota,highlander xle v6 fwd (natl),25367
35770,2019,toyota,highlander xle v6 awd (natl),22218
24995,2015,toyota,highlander xle v6,53333
24988,2017,toyota,highlander xle v6,81427
29998,2018,toyota,highlander xle v-6,66278
22990,2014,toyota,highlander xle sport,31755
33990,2019,toyota,highlander xle sport,5219
35500,2019,toyota,highlander xle awd gas v6,13850
37999,2020,toyota,highlander xle awd gas,16335
17200,2014,toyota,highlander xle awd,145375
20900,2014,toyota,highlander xle awd,61168
28750,2016,toyota,highlander xle awd,51000
28990,2017,toyota,highlander xle awd,51813
34581,2018,toyota,highlander xle awd,38882
35995,2019,toyota,highlander xle awd,1157
30900,2019,toyota,highlander xle awd,21374
38999,2019,toyota,highlander xle awd,10996
20995,2014,toyota,highlander xle,93498
19000,2014,toyota,highlander xle,114000
23500,2015,toyota,highlander xle,93412
20599,2015,toyota,highlander xle,86478
20052,2015,toyota,highlander xle,120780
17900,2015,toyota,highlander xle,149693
21552,2016,toyota,highlander xle,112286
30700,2016,toyota,highlander xle,24800
24995,2016,toyota,highlander xle,75313
26500,2016,toyota,highlander xle,54000
22500,2016,toyota,highlander xle,88061
26488,2016,toyota,highlander xle,66950
22800,2016,toyota,highlander xle,88061
28200,2017,toyota,highlander xle,32112
18500,2017,toyota,highlander xle,111786
29500,2017,toyota,highlander xle,48290
24988,2017,toyota,highlander xle,81000
32900,2017,toyota,highlander xle,30532
32000,2017,toyota,highlander xle,59000
28000,2017,toyota,highlander xle,62000
28988,2017,toyota,highlander xle,24333
28995,2017,toyota,highlander xle,39048
28500,2017,toyota,highlander xle,31700
30995,2017,toyota,highlander xle,28853
26995,2017,toyota,highlander xle,69045
28000,2017,toyota,highlander xle,44600
29000,2018,toyota,highlander xle,55223
33900,2018,toyota,highlander xle,17985
30500,2018,toyota,highlander xle,30700
32700,2018,toyota,highlander xle,29900
29000,2018,toyota,highlander xle,47327
32552,2019,toyota,highlander xle,34306
37000,2019,toyota,highlander xle,6500
30500,2019,toyota,highlander xle,44600
32562,2019,toyota,highlander xle,34306
513,2019,toyota,highlander xle,22661
32877,2019,toyota,highlander xle,34306
29400,2019,toyota,highlander xle,39018
31995,2019,toyota,highlander xle,46601
34975,2019,toyota,highlander xle,10000
38999,2019,toyota,highlander xle,10996
19888,2016,toyota,highlander v6 xle,112202
32995,2017,toyota,highlander suv,44000
21600,2017,toyota,highlander sport limited,52200
19990,2013,toyota,highlander se sport,74248
13990,2013,toyota,highlander se awd,122348
29950,2018,toyota,highlander se awd,58745
36000,2019,toyota,highlander se awd,21800
18500,2013,toyota,highlander se,62469
18000,2013,toyota,highlander se,78695
15998,2013,toyota,highlander se,70763
32900,2019,toyota,highlander premium,6735
14995,2013,toyota,highlander plus,114012
27995,2016,toyota,highlander platinum,35550
36000,2017,toyota,highlander platinum,30323
42000,2019,toyota,highlander ltd platinum,11000
